Complexity	Model	Value	Type
3_modality	ClinicalMethylomicsMetabolomicsMetb	0.641070960084079	Weighted LogLoss
4_modality	ClinicalMethylomicsProteomicsMetabolomicsMetb	0.807692307692308	AUROC
4_modality	ClinicalMethylomicsProteomicsMetabolomicsMetb	0.599603174603175	AUPRC
4_modality	ClinicalMethylomicsProteomicsMetabolomicsMetb	0.64385273685021	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.807692307692308	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.599603174603175	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetb	0.636193164239025	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.807692307692308	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.599603174603175	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBioc	0.652387120848366	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.807692307692308	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.599603174603175	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.652176064770553	Weighted LogLoss
1_modality	Clinical	0.807692307692308	AUROC
1_modality	Clinical	0.466945114926481	AUPRC
1_modality	Clinical	0.551804449275447	Weighted LogLoss
2_modality	ClinicalMethylomics	0.802197802197802	AUROC
2_modality	ClinicalMethylomics	0.549808873921777	AUPRC
2_modality	ClinicalMethylomics	0.61737438461554	Weighted LogLoss
3_modality	ClinicalMethylomicsProteomics	0.818681318681319	AUROC
3_modality	ClinicalMethylomicsProteomics	0.549808873921777	AUPRC
3_modality	ClinicalMethylomicsProteomics	0.638098150140211	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.802197802197802	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.549808873921777	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsProteomics	0.641066700034473	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBioc	0.802197802197802	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBioc	0.549808873921777	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBioc	0.632816360332703	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.802197802197802	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.549808873921777	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.655465853603081	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.764423076923077	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.408255712541427	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.641795281051424	Weighted LogLoss
1_modality	Clinical	0.802884615384615	AUROC
1_modality	Clinical	0.591041497244059	AUPRC
1_modality	Clinical	0.597961701524108	Weighted LogLoss
2_modality	ClinicalOlink	0.802884615384615	AUROC
2_modality	ClinicalOlink	0.595628785702315	AUPRC
2_modality	ClinicalOlink	0.566907373267709	Weighted LogLoss
3_modality	ClinicalMethylomicsOlink	0.798076923076923	AUROC
3_modality	ClinicalMethylomicsOlink	0.543332616313983	AUPRC
3_modality	ClinicalMethylomicsOlink	0.641948853979944	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.798076923076923	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.543332616313983	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.656574845130419	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.798076923076923	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.543332616313983	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsProteomicsOlink	0.642935403811714	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.798076923076923	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.543332616313983	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.646210317170847	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.763736263736264	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.408005403118185	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.647248139870686	Weighted LogLoss
1_modality	Clinical	0.857142857142857	AUROC
1_modality	Clinical	0.521289923311982	AUPRC
1_modality	Clinical	0.537987634376073	Weighted LogLoss
2_modality	ClinicalMetabolomicsBioc	0.857142857142857	AUROC
2_modality	ClinicalMetabolomicsBioc	0.595226757369615	AUPRC
2_modality	ClinicalMetabolomicsBioc	0.470007890815399	Weighted LogLoss
3_modality	ClinicalMetabolomicsBiocOlink	0.868131868131868	AUROC
3_modality	ClinicalMetabolomicsBiocOlink	0.633492063492063	AUPRC
3_modality	ClinicalMetabolomicsBiocOlink	0.538791298657635	Weighted LogLoss
4_modality	ClinicalMethylomicsMetabolomicsBiocOlink	0.824175824175824	AUROC
4_modality	ClinicalMethylomicsMetabolomicsBiocOlink	0.545967051381798	AUPRC
4_modality	ClinicalMethylomicsMetabolomicsBiocOlink	0.597043669541154	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.824175824175824	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.545967051381798	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.597738184373313	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.82967032967033	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.545967051381798	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.619526668335656	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.798076923076923	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.521289923311982	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.650560713757957	Weighted LogLoss
1_modality	Clinical	0.80952380952381	AUROC
1_modality	Clinical	0.52914929545773	AUPRC
1_modality	Clinical	0.553606414098086	Weighted LogLoss
2_modality	ClinicalOlink	0.830687830687831	AUROC
2_modality	ClinicalOlink	0.549285415920754	AUPRC
2_modality	ClinicalOlink	0.580576293652356	Weighted LogLoss
3_modality	ClinicalMetabolomicsMetbOlink	0.788359788359788	AUROC
3_modality	ClinicalMetabolomicsMetbOlink	0.530279938315653	AUPRC
3_modality	ClinicalMetabolomicsMetbOlink	0.59662817326001	Weighted LogLoss
4_modality	ClinicalTranscriptomicsMetabolomicsMetbOlink	0.840659340659341	AUROC
4_modality	ClinicalTranscriptomicsMetabolomicsMetbOlink	0.568856619570905	AUPRC
4_modality	ClinicalTranscriptomicsMetabolomicsMetbOlink	0.587718607487451	Weighted LogLoss
5_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.835164835164835	AUROC
5_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.573696145124717	AUPRC
5_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.587065531584602	Weighted LogLoss
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.818681318681319	AUROC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.572314669457527	AUPRC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.598300199638894	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.761904761904762	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.485233872226353	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.593672171297906	Weighted LogLoss
1_modality	Clinical	0.818681318681319	AUROC
1_modality	Clinical	0.41152269027269	AUPRC
1_modality	Clinical	0.653580886953763	Weighted LogLoss
2_modality	ClinicalMethylomics	0.862433862433862	AUROC
2_modality	ClinicalMethylomics	0.527721088435374	AUPRC
2_modality	ClinicalMethylomics	0.615379681777283	Weighted LogLoss
3_modality	ClinicalMethylomicsOlink	0.802197802197802	AUROC
3_modality	ClinicalMethylomicsOlink	0.518413729128015	AUPRC
3_modality	ClinicalMethylomicsOlink	0.613004003353211	Weighted LogLoss
4_modality	ClinicalMethylomicsMetabolomicsBiocOlink	0.798941798941799	AUROC
4_modality	ClinicalMethylomicsMetabolomicsBiocOlink	0.582756132756133	AUPRC
4_modality	ClinicalMethylomicsMetabolomicsBiocOlink	0.623366633288332	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.798941798941799	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.497164479039479	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.617638834203836	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.873015873015873	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.544490826633684	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.639816214019623	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.791208791208791	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.437731495111862	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.650610437786228	Weighted LogLoss
1_modality	Clinical	0.855769230769231	AUROC
1_modality	Clinical	0.553764002201502	AUPRC
1_modality	Clinical	0.533630263469883	Weighted LogLoss
2_modality	ClinicalTranscriptomics	0.879120879120879	AUROC
2_modality	ClinicalTranscriptomics	0.634003601440576	AUPRC
2_modality	ClinicalTranscriptomics	0.614594642377298	Weighted LogLoss
3_modality	ClinicalTranscriptomicsMetabolomicsBioc	0.884615384615385	AUROC
3_modality	ClinicalTranscriptomicsMetabolomicsBioc	0.65203081232493	AUPRC
3_modality	ClinicalTranscriptomicsMetabolomicsBioc	0.613542662164581	Weighted LogLoss
4_modality	ClinicalTranscriptomicsMetabolomicsBiocOlink	0.879120879120879	AUROC
4_modality	ClinicalTranscriptomicsMetabolomicsBiocOlink	0.634003601440576	AUPRC
4_modality	ClinicalTranscriptomicsMetabolomicsBiocOlink	0.618211730748361	Weighted LogLoss
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.879120879120879	AUROC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.634003601440576	AUPRC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.630510588758234	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.873015873015873	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.556984460450847	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.627730442148228	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.862433862433862	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.476328592042878	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.608285241862099	Weighted LogLoss
1_modality	Clinical	0.873626373626374	AUROC
1_modality	Clinical	0.542018737319489	AUPRC
1_modality	Clinical	0.456106460866214	Weighted LogLoss
2_modality	ClinicalOlink	0.873626373626374	AUROC
2_modality	ClinicalOlink	0.512184682485434	AUPRC
2_modality	ClinicalOlink	0.457345633250298	Weighted LogLoss
3_modality	ClinicalMetabolomicsBiocOlink	0.730769230769231	AUROC
3_modality	ClinicalMetabolomicsBiocOlink	0.389295478957133	AUPRC
3_modality	ClinicalMetabolomicsBiocOlink	0.590825560073168	Weighted LogLoss
4_modality	ClinicalProteomicsMetabolomicsBiocOlink	0.758241758241758	AUROC
4_modality	ClinicalProteomicsMetabolomicsBiocOlink	0.353900398543256	AUPRC
4_modality	ClinicalProteomicsMetabolomicsBiocOlink	0.613252563088057	Weighted LogLoss
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.758241758241758	AUROC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.344831557331557	AUPRC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.621940097094697	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.758241758241758	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.31133326925012	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.645449623141712	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.758241758241758	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.334916636858103	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.655199630217085	Weighted LogLoss
1_modality	Clinical	0.798076923076923	AUROC
1_modality	Clinical	0.589962715855573	AUPRC
1_modality	Clinical	0.55502308429325	Weighted LogLoss
2_modality	ClinicalOlink	0.796703296703297	AUROC
2_modality	ClinicalOlink	0.581558370474627	AUPRC
2_modality	ClinicalOlink	0.613067887139255	Weighted LogLoss
3_modality	ClinicalMetabolomicsMetbOlink	0.774725274725275	AUROC
3_modality	ClinicalMetabolomicsMetbOlink	0.480551175015461	AUPRC
3_modality	ClinicalMetabolomicsMetbOlink	0.612180203882833	Weighted LogLoss
4_modality	ClinicalMethylomicsMetabolomicsMetbOlink	0.752747252747253	AUROC
4_modality	ClinicalMethylomicsMetabolomicsMetbOlink	0.436039381792424	AUPRC
4_modality	ClinicalMethylomicsMetabolomicsMetbOlink	0.617199669889843	Weighted LogLoss
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbOlink	0.708791208791209	AUROC
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbOlink	0.415537591535045	AUPRC
5_modality	ClinicalMethylomicsProteomicsMetabolomicsMetbOlink	0.633763496167136	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.761904761904762	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.359601113172542	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbOlink	0.595840626288715	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.619047619047619	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.310214190571333	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.696616722128387	Weighted LogLoss
1_modality	Clinical	0.804232804232804	AUROC
1_modality	Clinical	0.469815105529391	AUPRC
1_modality	Clinical	0.5788608035396	Weighted LogLoss
2_modality	ClinicalMetabolomicsMetb	0.824175824175824	AUROC
2_modality	ClinicalMetabolomicsMetb	0.565792894080709	AUPRC
2_modality	ClinicalMetabolomicsMetb	0.52058860147234	Weighted LogLoss
3_modality	ClinicalMetabolomicsMetbOlink	0.82967032967033	AUROC
3_modality	ClinicalMetabolomicsMetbOlink	0.533356055708997	AUPRC
3_modality	ClinicalMetabolomicsMetbOlink	0.515448542891633	Weighted LogLoss
4_modality	ClinicalTranscriptomicsMetabolomicsMetbOlink	0.813186813186813	AUROC
4_modality	ClinicalTranscriptomicsMetabolomicsMetbOlink	0.530279939830025	AUPRC
4_modality	ClinicalTranscriptomicsMetabolomicsMetbOlink	0.504480229448771	Weighted LogLoss
5_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.851648351648352	AUROC
5_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.548099806597343	AUPRC
5_modality	ClinicalTranscriptomicsMetabolomicsMetbMetabolomicsBiocOlink	0.484889980994325	Weighted LogLoss
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.830687830687831	AUROC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.505849309420738	AUPRC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.522645889634748	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.818681318681319	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.45203484902733	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.666282354663874	Weighted LogLoss
1_modality	Clinical	0.793269230769231	AUROC
1_modality	Clinical	0.42323168767595	AUPRC
1_modality	Clinical	0.598552249495227	Weighted LogLoss
2_modality	ClinicalMethylomics	0.793269230769231	AUROC
2_modality	ClinicalMethylomics	0.491427747300592	AUPRC
2_modality	ClinicalMethylomics	0.635863008056207	Weighted LogLoss
3_modality	ClinicalMethylomicsOlink	0.788461538461538	AUROC
3_modality	ClinicalMethylomicsOlink	0.441782080467425	AUPRC
3_modality	ClinicalMethylomicsOlink	0.630313544896661	Weighted LogLoss
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.745192307692308	AUROC
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.425478072470554	AUPRC
4_modality	ClinicalMethylomicsTranscriptomicsOlink	0.647882786673616	Weighted LogLoss
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.714285714285714	AUROC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.399743552187161	AUPRC
5_modality	ClinicalMethylomicsTranscriptomicsMetabolomicsBiocOlink	0.647469136257163	Weighted LogLoss
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.730769230769231	AUROC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.398931472873005	AUPRC
6_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsBiocOlink	0.645255928546117	Weighted LogLoss
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.724867724867725	AUROC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.333280005019135	AUPRC
7_modality	ClinicalMethylomicsTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.633491948854933	Weighted LogLoss
1_modality	Clinical	0.867724867724868	AUROC
1_modality	Clinical	0.596836488218476	AUPRC
1_modality	Clinical	0.461616724089464	Weighted LogLoss
2_modality	ClinicalMetabolomicsBioc	0.835164835164835	AUROC
2_modality	ClinicalMetabolomicsBioc	0.607879818594104	AUPRC
2_modality	ClinicalMetabolomicsBioc	0.484737155216535	Weighted LogLoss
3_modality	ClinicalProteomicsMetabolomicsBioc	0.813186813186813	AUROC
3_modality	ClinicalProteomicsMetabolomicsBioc	0.611072459286745	AUPRC
3_modality	ClinicalProteomicsMetabolomicsBioc	0.515383580747566	Weighted LogLoss
4_modality	ClinicalProteomicsMetabolomicsBiocOlink	0.817307692307692	AUROC
4_modality	ClinicalProteomicsMetabolomicsBiocOlink	0.641294552008838	AUPRC
4_modality	ClinicalProteomicsMetabolomicsBiocOlink	0.519573202677583	Weighted LogLoss
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.867724867724868	AUROC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.618263461684514	AUPRC
5_modality	ClinicalTranscriptomicsProteomicsMetabolomicsBiocOlink	0.534027284543007	Weighted LogLoss
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.835164835164835	AUROC
6_modality	ClinicalTranscriptomicsProteomicsMetabolomicsMetbMetabolomicsBiocOlink	0.579142827642714	AUPRC
